delivery_hour,entsoe_code,plant_name,uevcb_id,kgup_mwh,publication_timestamp,forecast_timestamp,source_file
2026-05-31 00:00:00+03:00,40W000000000102Z,PAMUK HES Elektrik Üretim A.Ş.,102,19.2,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W0000000002576,BEREKET I-II HES,257,0.9,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W0000000002584,DALAMAN 1-2-3-4-5 HES,258,22.8,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W0000000002592,FESLEK HES,259,0.0,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W000000000260H,KARDEMİR KOJENERASYON SANTRALİ,260,0.0,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W0000000002681,Birkapılı HES,268,8.0,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W0000000004560,STANDARD PROFİL OTOMOTİV SAN VE TİC AŞ,456,0.0,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W000000000576R,EREĞLİ DEMİR ÇELİK TERMİK SANTRALİ,576,0.0,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W000000000582W,İSKUR TEKSTİL TİCARET VE SANAYİ A.Ş (SÜLEYMANLI HES),582,4.5,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W000000000591V,PETKİM PETROKMYA HOLDİNG A.Ş.,591,3.0,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W000000000602F,Kaleseramik Kojenerasyon Tesisleri,602,0.0,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W000000000604B,İSKENDERUN DEMİR VE ÇELİK TERMİK KUVVET SANTRALİ,604,0.0,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W0000000006148,MOPAK KAĞIT-KARTON SAN. VE TİC. A.Ş   KEMALPAŞA,614,0.0,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W0000000007306,AKSA SANTRALİ,730,23.16,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W0000000007330,ATATÜRK HES DB,733,1500.0,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W000000000736V,KARAKAYAHES1-6,736,1180.0,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W000000000744W,KEBAN HES 1-8,744,1250.5,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W000000000767K,DİCLE HES DB,767,54.0,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W000000000771T,BATMAN HES DB,771,128.0,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W000000000777H,BERKE HES DB,777,495.0,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W000000000785I,SIR HES DB,785,264.0,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W000000000797B,ÖZLÜCE HES DB,797,162.0,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W0000000008019,ALTINKAYA 1-4,801,0.0,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W000000000807Y,H.UĞURLU 1-4,807,495.0,,2026-05-31 21:45:09.896267+00:00,chunk_0000.json
2026-05-31 00:00:00+03:00,40W0000000008140,ÇATALAN HES DB,814,109.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W0000000008213,GÖKCEKAYA HES DB,821,86.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000829O,DERBENT HES,829,5.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000851V,KARKAMIŞ HES,851,126.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000856L,AFŞİN A 1,856,200.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000857J,AFŞİN A 2,857,0.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000858H,AFŞİN A 3,858,200.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000859F,AFŞİN A 4,859,0.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000861S,SUAT UĞURLU HES,861,67.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000878B,GEZENDE HES DB,878,0.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000882K,SARIYAR 1,882,80.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000894D,ASLANTAŞ HES,894,137.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000909Q,HİRFANLI HES,909,50.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000914X,KILIÇKAYA HES DB,914,119.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000923W,İST.DGAZ- A BLOK(A),923,0.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000924U,BURSA DG BLOK1,924,0.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000928M,BURSA DG BLOK2,928,0.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000929K,AFŞİN B (B1+B2+B3+B4),929,0.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000937L,İST.DGAZ-B Blok (Blok40+ Blok50),937,0.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000940W,18 MART ÇAN TS (TS1+TS2),940,0.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000945M,HAMİTABAT ÜNİTE-10,945,0.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000947I,YATAGAN 1,947,149.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000948G,YATAGAN 2,948,0.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W000000000949E,YATAĞAN 3,949,149.0,,2026-05-31 21:45:10.311280+00:00,chunk_0001.json
2026-05-31 00:00:00+03:00,40W0000000009795,İST.DGAZ-A  BLOK(B),979,0.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W000000000980K,İST.DGAZ-A BLOK(C),980,0.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W000000000983E,HAMİTABAT ÜNİTE-20,983,0.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W0000000009981,KRALKIZI,998,0.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W000000001023Q,KESİKKÖPRÜ,1023,0.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W000000001024O,DEMİRKÖPRÜ,1024,18.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W000000001032P,ARENKO ELEKTRİK SANTRALİ,1032,0.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W000000001041O,Halkalı Kağıt Karton San.Tic A.Ş.İstanbul Santrali,1041,0.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W000000001043K,MURGUL HES,1043,19.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W000000001044I,KONYA KAĞIT KOJENERASYON SANTRALİ,1044,0.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W000000001150J,HAMBURGER TURKEY KOJEN,1150,0.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W0000000011559,PINARBAŞI KOJENERASYON SANTRALİ,1155,0.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W000000001314F,KASTAMONU ENTEGRE-KOCAELİ KOJEN. SANT.,1314,0.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W0000000013381,KAPULUKAYA,1338,16.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W000000001359U,DEREİÇİ HES,1359,0.13,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W000000001368T,ÇAMLIGÖZE HES,1368,15.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W000000001369R,KOYULHİSAR HES(AKKUŞ MİM.),1369,0.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W000000001465V,SEYHAN 1 HES,1465,59.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W000000001467R,SEYHAN 2 HES,1467,2.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W0000000014701,KEPEZ 1 HES,1470,10.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W000000001645T,TOROS TARIM MERSİN SANTRALİ,1645,0.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W000000001646R,TOROS TARIM CEYHAN SANTRALİ,1646,0.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W0000000016996,MURATLI HES DB,1699,108.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W000000002195T,ENERJİSA KENTSA DENGELEM_BİRİMİ,2195,0.0,,2026-05-31 21:45:10.749323+00:00,chunk_0002.json
2026-05-31 00:00:00+03:00,40W000000002359P,Bağcı Balık Üretim,2359,0.0,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W0000000024154,OYMAPINAR HES,2415,210.0,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W000000002517X,Konya Şeker Fabrikası santrali,2517,0.0,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W000000002528S,MURATLI KARTON KAĞIT VE SAN. TİC. A.Ş.,2528,0.1,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W000000002543W,ALİAĞA DGKÇS(Habaş DGKÇS/DB-1),2543,0.0,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W000000002545S,ALKİM KAĞIT SANAYİ VE TİCARET A.Ş.,2545,0.0,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W000000002572P,ŞANLIURFA HES,2572,50.0,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W000000002590N,Küçükçalık,2590,0.0,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W0000000025987,HACILAR HES,2598,11.9,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W000000002619P,CAN TEKSTİL ENTEGRE TESİSLERİ VE TARIM ÜRÜNLERİ SAN. TİC. A.Ş.,2619,0.0,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W000000002659D,BEŞKÖPRÜ SAKARYA,2659,0.0,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W000000002705W,MONDİ TURKEY KOJEN,2705,0.0,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W000000002717P,TEKBOY  OTOP,2717,0.0,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W000000002725Q,EGE SERAMİK ENERJİ SANTRALİ,2725,0.0,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W000000002727M,PAK GIDA ÜRETİM VE PAZ. A.Ş.,2727,0.0,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W000000002728K,İÇDAŞ BİGA TERMİK SANTRALİ_1,2728,0.0,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W000000002732T,PAK GIDA ÜRETİM VE PAZARLAMA A.Ş. (DÜZCE),2732,0.0,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W000000002741S,İZAYDAŞ,2741,0.0,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W000000002745K,Trakya Bölge Santralı,2745,0.0,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W000000002773F,GOODYEAR LASTİKLERİ T.A.Ş/İZMİT,2773,0.0,,2026-05-31 21:45:11.193772+00:00,chunk_0003.json
2026-05-31 00:00:00+03:00,40W0000000027769,DAZKIRI KOJENERASYON TESİSİ,2776,0.0,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W0000000027777,Kargılık HES,2777,23.0,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W000000002780I,Sarkuysan A.Ş.,2780,0.0,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W000000002880E,ÇAYGÖREN HES,2880,4.4,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W000000002997U,MENDERES GEOTHERMAL ELEKTRİK ÜRETİM A.Ş.(DORA-1,2997,3.0,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W000000002999Q,MENTAŞ HES,2999,16.0,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W000000003001Q,EMET TESİSİ TERMİK KOJENERASYON SANTRALİ,3001,7.17,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W000000003002O,Bandırma Boraks Santrali,3002,0.0,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W000000003003M,KIRKA KOJENERASYON SANTRALİ,3003,0.0,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W0000000030804,PENDİK SANTRALİ_(Doğalgaz+LPG(Motorin)),3080,2.0,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W0000000031193,Sülfürik Asit,3119,0.0,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W000000003211F,KAREL PAMUKOVA SANTRALI,3211,0.0,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W0000000034214,HAYAT KİMYA KOJENERASYON SANTRALİ,3421,0.0,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W000000003447N,BAHÇELİK HES,3447,3.8,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W000000003457K,İZMİT-KÖSEKÖY TERMİK SANTRALİ,3457,0.0,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W000000003531Y,TÜPRAŞ - İzmit Rafinerisi,3531,9.0,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W000000003533U,Pak Gıda Üretim ve Pazarlama AŞ İzmir,3533,0.0,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W000000003549F,SAMUR HALILARI SANAYİ VE TİC. A.Ş,3549,0.0,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W000000003560R,BİLKENT KOJENERASYON SANTRALİ,3560,0.0,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W000000003566F,AYDIN ÖRME ÜRETİM TESİSİ,3566,0.0,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W000000003568B,ALİZE ENERJİ ELEKTRİK ÜRETİM A.Ş.,3568,0.36,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W000000003571M,AKIN TEKSTİL A.Ş.,3571,0.0,,2026-05-31 21:45:11.683114+00:00,chunk_0004.json
2026-05-31 00:00:00+03:00,40W000000003573I,ELTA ELEKTRİK DODURGA SANTRALI,3573,1.1,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W000000003580L,Çelik Halat ve Tel Sanayii A.Ş.,3580,0.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W000000003581J,KORUMA KLOR ALKALİ SAN. VE TİC. A.Ş.,3581,0.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W000000003582H,ÇORLU KOJENERASYON SANTRALİ,3582,0.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W000000003593C,KIZKALE ELEKTRİK ÜRETİM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,3593,0.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W000000003594A,KASTAMONU ENTEGRE-BALIKESİR KOJEN. SANT.,3594,0.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W0000000035958,Kartonsan Karton Sanayi ve Tic. A.Ş.,3595,0.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W0000000035966,KMK K.MARAŞ ÜRT.TES.,3596,0.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W0000000035974,GRANİSER GRANİT SERAMİK SAN. VE TİC. A.Ş.,3597,0.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W0000000035982,GÜLLE ENTEGRE TEKS. İŞL.Emlak Danışmanlığı SAN.VE TİC.A.Ş.,3598,0.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W000000003619K,ŞIK MAKAS GİYİM SAN.TİC.A.Ş.,3619,0.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W000000003623T,MOPAK KAĞIT-KARTON SAN. VE TİC. A.Ş  DALAMAN,3623,0.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W000000003624R,ARÇELİK A.Ş._ÇAYIROVA,3624,0.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W000000003626N,EKOTEN TEKSTİL SANAYİ VE TİCARET A.Ş.,3626,0.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W000000003627L,AMYLUM NİŞASTA KOJENERASYON SANTRALİ-1,3627,0.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W000000003628J,BAGFAŞ Bandırma Gübre Fabrikaları A.Ş.,3628,0.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W000000003645J,Kızıldüz-Sahmallar HES,3645,5.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W000000003648D,TEPERES Elektrik Üretim A.Ş.(Tepe Res),3648,0.47,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W000000003657C,KIRIKKALE RAFİNERİSİ SANTRALİ,3657,0.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W000000003662J,KALEALTI I HES,3662,14.85,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W000000003664F,ITC-KA MAMAK KATI ATIK SANTRALİ,3664,2.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W0000000036687,Mare Manastır RES Sanayi ve Ticaret Anonim Şirketi,3668,4.7,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W0000000036695,YILDIZ ENTEGRE KOJENERASYON SANTRALİ,3669,0.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W000000003692A,BORÇKA HES DB,3692,294.0,,2026-05-31 21:45:12.101190+00:00,chunk_0005.json
2026-05-31 00:00:00+03:00,40W0000000036962,KİLSAN OTOPRODÜKTÖR TESİSİ,3696,0.0,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W000000003715O,KEBAN DERESİ HES,3715,5.3,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W000000003716M,KARAKURT RES,3716,0.2,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W000000003717K,KARSU TEKSTİL MOLU HES,3717,2.6,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W000000003718I,ÇOLAKOĞLU-2 TERMİK SANTRALİ,3718,0.0,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W000000003720V,YPM Elektrik,3720,17.0,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W000000003740P,ORTAANADOLU TEKSTİL TİC.SAN.iŞL. T.A.Ş.,3740,0.0,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W000000003746D,FIRNIS HES,3746,5.6,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W0000000037497,KURTEKS TEKSTİL ENERJİ TİCARET VE SANAYİ AŞ (KARASU HES),3749,0.0,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W000000003752I,İNEGÖL OSB KOJENERASYON TESİSİ,3752,0.0,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W000000003753G,ALP ELEKTRİK ÜRETİM A.S.,3753,0.0,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W000000003754E,TEMSA ELEKTRİK ÜRETİM LTD. ŞTİ.GÖZEDE HES SANTRALI,3754,1.4,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W0000000037578,YUNTDAĞ RES,3757,0.67,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W0000000037586,ÖZDİLEK EV TEKSTİL SANAYİ VE TİCARET A.Ş.,3758,0.0,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W000000003760J,Reşadiye HES,3760,56.0,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W000000003761H,Hamzalı HES,3761,10.0,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W000000003764B,KALEN I-II HES,3764,34.0,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W0000000037667,SEBENOBA RES,3766,4.0,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W0000000037683,ÇALDERE HES,3768,0.0,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W0000000037764,çalkışla hes,3776,0.0,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W0000000037780,KİPAŞ MENSUCAT KOJENERASYON TESİSİ(Doğalgaz),3778,0.0,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W000000003779Z,DOĞAL ENERJİ ELEKTRİK ÜRETİM A.Ş(SAYALAR),3779,3.4,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W000000003780D,KEMERBURGAZ RES,3780,5.8,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W000000003781B,CANSU HİDROELEKTRİK SANTRALI,3781,9.18,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W0000000037837,YUKARI MANAHOZ REG. ve HES,3783,22.4,,2026-05-31 21:45:12.546141+00:00,chunk_0006.json
2026-05-31 00:00:00+03:00,40W0000000037845,ŞAMLI RES,3784,0.5,,2026-05-31 21:45:12.980824+00:00,chunk_0007.json
2026-05-31 00:00:00+03:00,40W000000003789W,BEYKÖY,3789,16.3,,2026-05-31 21:45:12.980824+00:00,chunk_0007.json
2026-05-31 00:00:00+03:00,40W0000000037926,ATAKÖY HES(ZORLU DOĞAL ELK.),3792,0.0,,2026-05-31 21:45:12.980824+00:00,chunk_0007.json
2026-05-31 00:00:00+03:00,40W0000000037942,ÇILDIR HES,3794,9.0,,2026-05-31 21:45:12.980824+00:00,chunk_0007.json
2026-05-31 00:00:00+03:00,40W000000003796Z,İKİZDERE REG. ve HES,3796,24.9,,2026-05-31 21:45:12.980824+00:00,chunk_0007.json
2026-05-31 00:00:00+03:00,40W000000003798V,KIZILDERE JES,3798,0.0,,2026-05-31 21:45:12.980824+00:00,chunk_0007.json
2026-05-31 00:00:00+03:00,40W000000003800X,MERCAN HES,3800,15.0,,2026-05-31 21:45:12.980824+00:00,chunk_0007.json
