ts_hour,actual_ptf,predicted_ptf,baseline_d1_ptf,split
2020-01-08 01:00:00,321.06,302.40262444468505,308.71,train
2020-01-08 02:00:00,277.87,264.48553939786507,280.0,train
2020-01-08 03:00:00,277.86,235.44780917043065,210.0,train
2020-01-08 04:00:00,248.4,184.68167354901198,178.0,train
2020-01-08 05:00:00,268.48,204.00978795730137,200.01,train
2020-01-08 06:00:00,266.93,251.15061666644627,250.0,train
2020-01-08 07:00:00,323.42,304.3118665907505,320.4,train
2020-01-08 08:00:00,332.39,301.9486796056861,326.95,train
2020-01-08 09:00:00,340.06,312.1607468992318,330.0,train
2020-01-08 10:00:00,341.67,340.3436082356626,333.62,train
2020-01-08 11:00:00,343.93,341.2803064841105,338.16,train
2020-01-08 12:00:00,337.5,335.5791523621537,332.79,train
2020-01-08 13:00:00,340.0,340.18934567835754,334.19,train
2020-01-08 14:00:00,341.78,343.02903955654705,335.34,train
2020-01-08 15:00:00,340.72,341.9636396826453,334.42,train
2020-01-08 16:00:00,341.7,342.5769541216091,333.24,train
2020-01-08 17:00:00,342.6,338.7267974600919,335.06,train
2020-01-08 18:00:00,338.85,339.0518438246793,331.87,train
2020-01-08 19:00:00,333.02,330.4790228748059,328.41,train
2020-01-08 20:00:00,331.64,329.41,329.41,train
2020-01-08 21:00:00,329.32,326.13,326.13,train
2020-01-08 22:00:00,324.79,318.9090863685116,321.79,train
2020-01-08 23:00:00,320.0,281.34054540835956,292.02,train
2020-01-09 00:00:00,300.0,315.75767309794213,320.27,train
2020-01-09 01:00:00,314.26,313.8251069026077,321.06,train
2020-01-09 02:00:00,280.0,274.7100591560081,277.87,train
2020-01-09 03:00:00,248.0,258.63226606596317,277.86,train
2020-01-09 04:00:00,225.42,241.77055698120031,248.4,train
2020-01-09 05:00:00,248.0,251.8862419721065,268.48,train
2020-01-09 06:00:00,290.0,251.43688919355998,266.93,train
2020-01-09 07:00:00,324.58,314.0273659780641,323.42,train
2020-01-09 08:00:00,332.6,330.51101146066253,332.39,train
2020-01-09 09:00:00,339.46,338.6070858189394,340.06,train
2020-01-09 10:00:00,341.41,339.40484682860824,341.67,train
2020-01-09 11:00:00,341.55,342.6044512685902,343.93,train
2020-01-09 12:00:00,335.53,339.24633276701195,337.5,train
2020-01-09 13:00:00,338.35,337.04889717896725,340.0,train
2020-01-09 14:00:00,341.32,339.65086989459627,341.78,train
2020-01-09 15:00:00,342.39,343.99587718009855,340.72,train
2020-01-09 16:00:00,340.24,344.4097547654193,341.7,train
2020-01-09 17:00:00,343.94,346.90791444251767,342.6,train
2020-01-09 18:00:00,341.72,345.35314777217275,338.85,train
2020-01-09 19:00:00,336.53,335.59671495498594,333.02,train
2020-01-09 20:00:00,333.52,331.64,331.64,train
2020-01-09 21:00:00,330.91,329.32,329.32,train
2020-01-09 22:00:00,327.09,334.4006643076641,324.79,train
2020-01-09 23:00:00,326.29,322.91284772533885,320.0,train
2020-01-10 00:00:00,321.89,323.928567904571,300.0,train
2020-01-10 01:00:00,323.09,324.43344179474377,314.26,train
2020-01-10 02:00:00,320.81,295.0548494944739,280.0,train
2020-01-10 03:00:00,260.01,278.8160736389361,248.0,train
2020-01-10 04:00:00,266.94,257.6550862091629,225.42,train
2020-01-10 05:00:00,280.0,278.4928882791248,248.0,train
2020-01-10 06:00:00,321.82,296.3588766555721,290.0,train
2020-01-10 07:00:00,329.14,335.921592474389,324.58,train
2020-01-10 08:00:00,338.96,347.0103632354165,332.6,train
2020-01-10 09:00:00,344.97,355.3110302243247,339.46,train
2020-01-10 10:00:00,345.0,358.1091399047322,341.41,train
2020-01-10 11:00:00,344.27,358.6438568954411,341.55,train
2020-01-10 12:00:00,335.3,352.13011119313717,335.53,train
2020-01-10 13:00:00,333.49,349.39349001886757,338.35,train
2020-01-10 14:00:00,342.49,349.49152385667634,341.32,train
2020-01-10 15:00:00,344.6,349.3420360454077,342.39,train
2020-01-10 16:00:00,348.0,334.1867255706765,340.24,train
2020-01-10 17:00:00,348.01,343.67989166866363,343.94,train
2020-01-10 18:00:00,348.0,334.71324572994973,341.72,train
2020-01-10 19:00:00,344.55,344.6389679398433,336.53,train
2020-01-10 20:00:00,339.94,333.52,333.52,train
2020-01-10 21:00:00,335.64,330.91,330.91,train
2020-01-10 22:00:00,330.0,340.80998808369355,327.09,train
2020-01-10 23:00:00,329.83,333.5601378259467,326.29,train
2020-01-11 00:00:00,325.12,342.10663041177867,321.89,train
2020-01-11 01:00:00,324.34,331.66487352244087,323.09,train
2020-01-11 02:00:00,321.09,327.75878165909234,320.81,train
2020-01-11 03:00:00,279.99,305.9231072709963,260.01,train
2020-01-11 04:00:00,280.0,277.9748402252202,266.94,train
2020-01-11 05:00:00,286.89,283.71236452721786,280.0,train
2020-01-11 06:00:00,320.0,323.260065772158,321.82,train
2020-01-11 07:00:00,323.75,326.3897004007765,329.14,train
2020-01-11 08:00:00,326.53,340.58950191357724,338.96,train
2020-01-11 09:00:00,329.99,343.90724032482154,344.97,train
2020-01-11 10:00:00,330.86,343.22814509265527,345.0,train
2020-01-11 11:00:00,329.82,343.97380712454793,344.27,train
2020-01-11 12:00:00,325.0,345.7978175276904,335.3,train
2020-01-11 13:00:00,325.69,333.38771298808604,333.49,train
2020-01-11 14:00:00,325.07,338.0674230745545,342.49,train
2020-01-11 15:00:00,326.33,339.2917159358078,344.6,train
2020-01-11 16:00:00,329.55,340.70745336055444,348.0,train
2020-01-11 17:00:00,334.42,345.0647306808342,348.01,train
2020-01-11 18:00:00,338.26,348.47936572845657,348.0,train
2020-01-11 19:00:00,335.48,347.59046032403666,344.55,train
2020-01-11 20:00:00,333.81,339.94,339.94,train
2020-01-11 21:00:00,329.99,335.64,335.64,train
2020-01-11 22:00:00,325.51,333.6570764587598,330.0,train
2020-01-11 23:00:00,320.51,329.7102303000796,329.83,train
2020-01-12 00:00:00,326.89,329.44258096242106,325.12,train
2020-01-12 01:00:00,325.93,329.39195512781873,324.34,train
2020-01-12 02:00:00,322.07,321.58839286352014,321.09,train
2020-01-12 03:00:00,319.99,284.3607846108979,279.99,train
2020-01-12 04:00:00,253.43,270.27284139645127,280.0,train
2020-01-12 05:00:00,253.42,274.5660599195537,286.89,train
2020-01-12 06:00:00,284.99,315.42965197517145,320.0,train
2020-01-12 07:00:00,320.0,306.4910887525398,323.75,train
2020-01-12 08:00:00,285.0,297.3066401471138,326.53,train
2020-01-12 09:00:00,260.0,300.8274653819538,329.99,train
2020-01-12 10:00:00,306.57,318.26803324401817,330.86,train
2020-01-12 11:00:00,321.87,323.5261347701357,329.82,train
2020-01-12 12:00:00,321.43,312.1936184088716,325.0,train
2020-01-12 13:00:00,321.2,313.5903577997582,325.69,train
2020-01-12 14:00:00,320.0,316.4372130051895,325.07,train
2020-01-12 15:00:00,319.99,313.3121518921887,326.33,train
2020-01-12 16:00:00,319.99,318.5803506060088,329.55,train
2020-01-12 17:00:00,325.9,324.38710006580624,334.42,train
2020-01-12 18:00:00,330.62,327.8029445934412,338.26,train
2020-01-12 19:00:00,329.61,331.2464384030133,335.48,train
2020-01-12 20:00:00,326.82,333.81,333.81,train
2020-01-12 21:00:00,323.6,329.99,329.99,train
2020-01-12 22:00:00,321.82,309.6799040926943,325.51,train
2020-01-12 23:00:00,306.56,289.80071760623406,320.51,train
2020-01-13 00:00:00,280.0,316.4462146730559,326.89,train
2020-01-13 01:00:00,286.37,312.8387950232331,325.93,train
2020-01-13 02:00:00,250.0,277.6056258433285,322.07,train
2020-01-13 03:00:00,238.41,270.851550989356,319.99,train
2020-01-13 04:00:00,248.78,245.48116368582888,253.43,train
2020-01-13 05:00:00,276.86,256.7523327824666,253.42,train
2020-01-13 06:00:00,320.65,262.48414089063857,284.99,train
2020-01-13 07:00:00,322.92,313.8609069495303,320.0,train
2020-01-13 08:00:00,330.58,322.6911714736444,285.0,train
2020-01-13 09:00:00,337.68,340.8596047487572,260.0,train
2020-01-13 10:00:00,339.06,338.44640347456476,306.57,train
2020-01-13 11:00:00,335.28,334.78293000626593,321.87,train
2020-01-13 12:00:00,329.99,331.95172115105225,321.43,train
2020-01-13 13:00:00,330.0,326.7249454684556,321.2,train
2020-01-13 14:00:00,332.31,322.74175379290875,320.0,train
2020-01-13 15:00:00,331.68,327.0857956178925,319.99,train
2020-01-13 16:00:00,338.34,322.854959240534,319.99,train
2020-01-13 17:00:00,344.59,334.5398895146068,325.9,train
2020-01-13 18:00:00,342.71,338.0076645509442,330.62,train
2020-01-13 19:00:00,337.06,334.05371631113314,329.61,train
2020-01-13 20:00:00,333.39,326.82,326.82,train
2020-01-13 21:00:00,330.06,323.6,323.6,train
2020-01-13 22:00:00,330.03,326.060668530667,321.82,train
2020-01-13 23:00:00,326.3,316.77770302171695,306.56,train
2020-01-14 00:00:00,323.66,296.4005142517826,280.0,train
2020-01-14 01:00:00,323.97,305.7920766205174,286.37,train
2020-01-14 02:00:00,320.96,314.6337100481693,250.0,train
2020-01-14 03:00:00,286.37,284.81101476859607,238.41,train
2020-01-14 04:00:00,249.99,256.7855367305694,248.78,train
2020-01-14 05:00:00,250.0,266.3222859677057,276.86,train
2020-01-14 06:00:00,321.02,310.64251672166426,320.65,train
2020-01-14 07:00:00,328.05,326.32939339248014,322.92,train
2020-01-14 08:00:00,337.14,337.16489297629823,330.58,train
2020-01-14 09:00:00,340.25,346.486808786234,337.68,train
2020-01-14 10:00:00,339.59,347.87148272144134,339.06,train
2020-01-14 11:00:00,340.01,346.7254196308156,335.28,train
2020-01-14 12:00:00,334.25,343.0039428854096,329.99,train
2020-01-14 13:00:00,335.2,333.25889908021304,330.0,train
2020-01-14 14:00:00,338.06,337.9944418266577,332.31,train
2020-01-14 15:00:00,338.92,340.49694385928245,331.68,train
2020-01-14 16:00:00,342.41,347.0587578208154,338.34,train
2020-01-14 17:00:00,345.01,357.23745798998567,344.59,train
2020-01-14 18:00:00,345.01,350.0924072564958,342.71,train
2020-01-14 19:00:00,343.15,341.4356632146149,337.06,train
2020-01-14 20:00:00,339.99,333.39,333.39,train
2020-01-14 21:00:00,339.99,330.06,330.06,train
2020-01-14 22:00:00,336.14,335.1972472369312,330.03,train
2020-01-14 23:00:00,330.05,330.56222369210457,326.3,train
2020-01-15 00:00:00,323.77,335.3343933738611,323.66,train
2020-01-15 01:00:00,323.89,329.6929922240761,323.97,train
2020-01-15 02:00:00,320.99,317.99341744486605,320.96,train
2020-01-15 03:00:00,280.0,279.94584265508286,286.37,train
2020-01-15 04:00:00,280.0,263.26476196303963,249.99,train
2020-01-15 05:00:00,289.99,274.68768066436144,250.0,train
2020-01-15 06:00:00,321.05,314.75145680397253,321.02,train
2020-01-15 07:00:00,327.76,328.27636154695006,328.05,train
2020-01-15 08:00:00,338.06,335.56059906014264,337.14,train
2020-01-15 09:00:00,340.0,338.00585924127296,340.25,train
2020-01-15 10:00:00,339.99,340.5818877699742,339.59,train
2020-01-15 11:00:00,339.15,339.5837959392101,340.01,train
2020-01-15 12:00:00,331.59,335.4584792254224,334.25,train
2020-01-15 13:00:00,331.41,330.71740860439337,335.2,train
2020-01-15 14:00:00,332.5,333.59960963163405,338.06,train
2020-01-15 15:00:00,331.76,332.1516836854338,338.92,train
2020-01-15 16:00:00,334.67,339.3842578623415,342.41,train
2020-01-15 17:00:00,339.99,336.7942771368192,345.01,train
2020-01-15 18:00:00,339.99,335.3911538038534,345.01,train
2020-01-15 19:00:00,334.92,341.512426431141,343.15,train
2020-01-15 20:00:00,330.77,339.99,339.99,train
2020-01-15 21:00:00,327.34,339.99,339.99,train
2020-01-15 22:00:00,323.95,324.2953709572031,336.14,train
2020-01-15 23:00:00,320.9,315.2126054839924,330.05,train
2020-01-16 00:00:00,320.83,318.1708555337475,323.77,train
2020-01-16 01:00:00,322.35,316.13875778016006,323.89,train
2020-01-16 02:00:00,320.61,295.64944308773454,320.99,train
2020-01-16 03:00:00,245.0,263.05008998986204,280.0,train
2020-01-16 04:00:00,270.0,257.6952399520302,280.0,train
2020-01-16 05:00:00,268.48,270.0638637575436,289.99,train
2020-01-16 06:00:00,320.05,299.4480114987207,321.05,train
2020-01-16 07:00:00,325.13,306.8996748882988,327.76,train
2020-01-16 08:00:00,333.67,322.9435656561347,338.06,train
2020-01-16 09:00:00,335.9,327.5275216805944,340.0,train
2020-01-16 10:00:00,334.27,329.25319604727207,339.99,train
2020-01-16 11:00:00,333.18,330.4771844259937,339.15,train
2020-01-16 12:00:00,325.39,318.48246723871995,331.59,train
2020-01-16 13:00:00,324.64,313.2555610371245,331.41,train
2020-01-16 14:00:00,325.16,316.7002479650204,332.5,train
2020-01-16 15:00:00,325.33,312.80217711274406,331.76,train
2020-01-16 16:00:00,328.78,318.1651442260926,334.67,train
2020-01-16 17:00:00,332.85,318.9711499008213,339.99,train
2020-01-16 18:00:00,333.92,323.97957415937594,339.99,train
2020-01-16 19:00:00,330.12,332.0770579579875,334.92,train
2020-01-16 20:00:00,326.28,330.77,330.77,train
2020-01-16 21:00:00,323.5,327.34,327.34,train
2020-01-16 22:00:00,321.28,306.3434495194763,323.95,train
2020-01-16 23:00:00,276.87,301.39304272217737,320.9,train
2020-01-17 00:00:00,309.88,307.34655488017927,320.83,train
2020-01-17 01:00:00,309.89,308.7299443135784,322.35,train
2020-01-17 02:00:00,300.0,293.55644569154896,320.61,train
2020-01-17 03:00:00,225.0,242.6893207867858,245.0,train
2020-01-17 04:00:00,225.01,245.78990118728728,270.0,train
2020-01-17 05:00:00,244.99,262.90597230212006,268.48,train
2020-01-17 06:00:00,245.0,289.1874758091827,320.05,train
2020-01-17 07:00:00,320.5,296.79590044770316,325.13,train
2020-01-17 08:00:00,329.99,316.63771070991766,333.67,train
2020-01-17 09:00:00,334.41,325.24090612707147,335.9,train
2020-01-17 10:00:00,334.91,325.1130554717541,334.27,train
2020-01-17 11:00:00,334.07,326.9038095222537,333.18,train
2020-01-17 12:00:00,325.91,315.3504023648142,325.39,train
2020-01-17 13:00:00,321.4,308.7177573599434,324.64,train
2020-01-17 14:00:00,326.93,307.72715562262215,325.16,train
2020-01-17 15:00:00,327.73,306.48210355583547,325.33,train
2020-01-17 16:00:00,329.7,318.84642983891473,328.78,train
2020-01-17 17:00:00,333.81,326.38319834337204,332.85,train
2020-01-17 18:00:00,334.29,327.47454058469026,333.92,train
2020-01-17 19:00:00,331.53,327.2178900637842,330.12,train
2020-01-17 20:00:00,328.97,326.28,326.28,train
2020-01-17 21:00:00,326.11,323.5,323.5,train
2020-01-17 22:00:00,323.58,312.7790498911528,321.28,train
2020-01-17 23:00:00,320.7,278.7041176993746,276.87,train
2020-01-18 00:00:00,321.6,312.34440608970016,309.88,train
2020-01-18 01:00:00,321.99,311.0178276469322,309.89,train
2020-01-18 02:00:00,300.01,304.0638773779176,300.0,train
2020-01-18 03:00:00,275.89,257.82073369057423,225.0,train
2020-01-18 04:00:00,275.89,256.6296998590846,225.01,train
2020-01-18 05:00:00,279.61,266.70827343023046,244.99,train
2020-01-18 06:00:00,289.51,301.47414427592634,245.0,train
2020-01-18 07:00:00,305.57,300.5490723187648,320.5,train
2020-01-18 08:00:00,322.96,310.2316514912994,329.99,train
2020-01-18 09:00:00,325.74,317.9686083650122,334.41,train
2020-01-18 10:00:00,326.79,316.82840294800616,334.91,train
2020-01-18 11:00:00,327.01,318.3364843306527,334.07,train
2020-01-18 12:00:00,322.0,308.1887690189411,325.91,train
2020-01-18 13:00:00,321.14,302.6871736078038,321.4,train
2020-01-18 14:00:00,318.71,302.40981907350096,326.93,train
2020-01-18 15:00:00,300.0,295.2989971637022,327.73,train
2020-01-18 16:00:00,318.71,311.39460155204017,329.7,train
2020-01-18 17:00:00,325.79,319.70063140699506,333.81,train
2020-01-18 18:00:00,331.92,331.0010444452809,334.29,train
2020-01-18 19:00:00,330.05,331.37867158714766,331.53,train
2020-01-18 20:00:00,327.19,328.97,328.97,train
2020-01-18 21:00:00,325.04,326.11,326.11,train
2020-01-18 22:00:00,323.13,321.6595094788469,323.58,train
2020-01-18 23:00:00,322.0,313.3637691553734,320.7,train
2020-01-19 00:00:00,323.22,333.16951537529235,321.6,train
2020-01-19 01:00:00,322.99,324.1291137088528,321.99,train
2020-01-19 02:00:00,285.0,311.37429240115387,300.01,train
2020-01-19 03:00:00,243.5,287.4908555719143,275.89,train
2020-01-19 04:00:00,262.4,274.70994996919234,275.89,train
2020-01-19 05:00:00,262.41,280.07245484870685,279.61,train
2020-01-19 06:00:00,300.0,287.78727997193806,289.51,train
2020-01-19 07:00:00,299.78,286.67581315143286,305.57,train
2020-01-19 08:00:00,243.49,299.2186973859809,322.96,train
2020-01-19 09:00:00,181.98,293.4322467915233,325.74,train
2020-01-19 10:00:00,225.0,303.735301728291,326.79,train
2020-01-19 11:00:00,279.99,313.67449603729125,327.01,train
2020-01-19 12:00:00,300.01,304.7719802982001,322.0,train
2020-01-19 13:00:00,317.22,307.2391367327425,321.14,train
2020-01-19 14:00:00,317.22,303.14098951486204,318.71,train
2020-01-19 15:00:00,320.02,289.899324565729,300.0,train
2020-01-19 16:00:00,322.76,305.78552077817875,318.71,train
2020-01-19 17:00:00,329.49,323.5732538489728,325.79,train
2020-01-19 18:00:00,336.09,335.6440933581706,331.92,train
2020-01-19 19:00:00,336.17,331.28449561618527,330.05,train
2020-01-19 20:00:00,335.42,327.19,327.19,train
2020-01-19 21:00:00,332.89,325.04,325.04,train
2020-01-19 22:00:00,330.0,325.37436479262607,323.13,train
2020-01-19 23:00:00,325.09,316.3424650012388,322.0,train
2020-01-20 00:00:00,310.0,320.4626398677959,323.22,train
2020-01-20 01:00:00,321.23,318.5976891624412,322.99,train
2020-01-20 02:00:00,309.99,277.2733630294735,285.0,train
2020-01-20 03:00:00,245.01,263.16698519238025,243.5,train
2020-01-20 04:00:00,228.58,266.0419402974237,262.4,train
2020-01-20 05:00:00,244.0,271.47150302021566,262.41,train
2020-01-20 06:00:00,280.21,288.66624341231636,300.0,train
2020-01-20 07:00:00,321.73,306.96123203581544,299.78,train
2020-01-20 08:00:00,332.2,312.09957413371234,243.49,train
2020-01-20 09:00:00,340.02,339.9705119778734,181.98,train
2020-01-20 10:00:00,338.01,306.22913602576114,225.0,train
2020-01-20 11:00:00,337.75,307.09870021922404,279.99,train
2020-01-20 12:00:00,330.0,314.48441188005927,300.01,train
2020-01-20 13:00:00,330.56,317.2308075874951,317.22,train
2020-01-20 14:00:00,332.5,317.886579851613,317.22,train
2020-01-20 15:00:00,331.8,315.91689863791527,320.02,train
2020-01-20 16:00:00,332.55,323.8748852997559,322.76,train
2020-01-20 17:00:00,335.77,329.39179435669433,329.49,train
2020-01-20 18:00:00,334.82,330.1054084649487,336.09,train
2020-01-20 19:00:00,330.0,335.17866428161375,336.17,train
2020-01-20 20:00:00,328.45,335.42,335.42,train
2020-01-20 21:00:00,328.16,332.89,332.89,train
2020-01-20 22:00:00,324.37,323.3270659774972,330.0,train
2020-01-20 23:00:00,321.45,314.0802195570226,325.09,train
2020-01-21 00:00:00,310.0,311.6973001993721,310.0,train
2020-01-21 01:00:00,320.61,313.6956688144197,321.23,train
2020-01-21 02:00:00,279.99,285.232126593226,309.99,train
2020-01-21 03:00:00,276.82,246.4442851092829,245.01,train
2020-01-21 04:00:00,243.98,237.60852937909354,228.58,train
2020-01-21 05:00:00,259.99,248.55523516852887,244.0,train
2020-01-21 06:00:00,300.0,274.08723777453656,280.21,train
2020-01-21 07:00:00,320.6,304.49180498724985,321.73,train
2020-01-21 08:00:00,329.54,319.8164324049997,332.2,train
2020-01-21 09:00:00,333.47,322.80926620474804,340.02,train
2020-01-21 10:00:00,333.24,330.24370986499446,338.01,train
2020-01-21 11:00:00,333.42,336.47695383465486,337.75,train
2020-01-21 12:00:00,327.93,318.39943288114966,330.0,train
2020-01-21 13:00:00,328.96,321.6595300771608,330.56,train
2020-01-21 14:00:00,330.78,325.4969420138691,332.5,train
2020-01-21 15:00:00,330.97,315.89241530802485,331.8,train
2020-01-21 16:00:00,335.57,328.5857274960238,332.55,train
2020-01-21 17:00:00,340.51,339.64477684998513,335.77,train
2020-01-21 18:00:00,340.84,340.2883550773145,334.82,train
2020-01-21 19:00:00,337.62,332.3296870388668,330.0,train
2020-01-21 20:00:00,334.1,328.45,328.45,train
2020-01-21 21:00:00,334.35,328.16,328.16,train
2020-01-21 22:00:00,331.16,325.41807339640275,324.37,train
2020-01-21 23:00:00,326.15,320.8381366755307,321.45,train
2020-01-22 00:00:00,322.74,311.50778878439985,310.0,train
2020-01-22 01:00:00,322.43,318.0215405199267,320.61,train
2020-01-22 02:00:00,276.82,286.6712350914966,279.99,train
2020-01-22 03:00:00,273.74,264.78680350597807,276.82,train
2020-01-22 04:00:00,250.0,253.9111607768221,243.98,train
2020-01-22 05:00:00,273.73,265.31361418202556,259.99,train
2020-01-22 06:00:00,320.11,300.4001073755048,300.0,train
2020-01-22 07:00:00,324.56,313.98399640906894,320.6,train
2020-01-22 08:00:00,332.99,330.0145077916333,329.54,train
2020-01-22 09:00:00,338.19,338.4442146004164,333.47,train
2020-01-22 10:00:00,339.03,337.75729269961124,333.24,train
2020-01-22 11:00:00,339.99,343.52735318456774,333.42,train
2020-01-22 12:00:00,335.24,335.9456018306573,327.93,train
2020-01-22 13:00:00,335.37,329.0652054132278,328.96,train
2020-01-22 14:00:00,337.99,332.04287739551904,330.78,train
2020-01-22 15:00:00,338.99,334.2111849790141,330.97,train
2020-01-22 16:00:00,343.22,335.4684674798809,335.57,train
2020-01-22 17:00:00,345.01,347.7362242184802,340.51,train
2020-01-22 18:00:00,345.0,347.0614236565669,340.84,train
2020-01-22 19:00:00,342.5,339.5292765045693,337.62,train
2020-01-22 20:00:00,338.92,334.1,334.1,train
2020-01-22 21:00:00,335.69,334.35,334.35,train
2020-01-22 22:00:00,334.81,331.98179756225124,331.16,train
2020-01-22 23:00:00,328.94,330.29963305956346,326.15,train
2020-01-23 00:00:00,323.36,332.63421834810237,322.74,train
2020-01-23 01:00:00,322.44,324.8574570582617,322.43,train
2020-01-23 02:00:00,310.0,306.60666604283705,276.82,train
2020-01-23 03:00:00,276.83,281.5078155264963,273.74,train
2020-01-23 04:00:00,275.88,266.88116722116666,250.0,train
2020-01-23 05:00:00,309.99,281.6518949761919,273.73,train
2020-01-23 06:00:00,321.72,318.0545516258585,320.11,train
2020-01-23 07:00:00,325.5,328.17163087228937,324.56,train
2020-01-23 08:00:00,334.7,338.982295015011,332.99,train
2020-01-23 09:00:00,338.48,340.12390629043074,338.19,train
2020-01-23 10:00:00,336.62,337.8738915137567,339.03,train
2020-01-23 11:00:00,334.04,333.9675225976493,339.99,train
2020-01-23 12:00:00,325.6,328.4174758714634,335.24,train
2020-01-23 13:00:00,324.58,314.23687404873783,335.37,train
2020-01-23 14:00:00,325.14,317.2748286415683,337.99,train
2020-01-23 15:00:00,324.77,317.92236278868614,338.99,train
2020-01-23 16:00:00,327.44,324.9933712553253,343.22,train
2020-01-23 17:00:00,330.17,337.27779373763883,345.01,train
2020-01-23 18:00:00,330.44,337.3826991596366,345.0,train
2020-01-23 19:00:00,327.59,338.9729734754689,342.5,train
2020-01-23 20:00:00,328.99,338.92,338.92,train
2020-01-23 21:00:00,326.21,335.69,335.69,train
2020-01-23 22:00:00,323.93,324.4546642602958,334.81,train
2020-01-23 23:00:00,309.99,320.892878972246,328.94,train
2020-01-24 00:00:00,315.0,321.89890269175567,323.36,train
2020-01-24 01:00:00,321.04,317.5515181435735,322.44,train
2020-01-24 02:00:00,295.96,293.79451689472256,310.0,train
2020-01-24 03:00:00,276.83,266.09907015383726,276.83,train
2020-01-24 04:00:00,210.0,267.61522356793324,275.88,train
2020-01-24 05:00:00,273.73,301.15239898681136,309.99,train
2020-01-24 06:00:00,315.0,294.4394428077329,321.72,train
2020-01-24 07:00:00,324.87,309.26112954437303,325.5,train
2020-01-24 08:00:00,332.07,325.84220362604003,334.7,train
2020-01-24 09:00:00,336.64,331.415926634822,338.48,train
2020-01-24 10:00:00,336.97,332.02061725569575,336.62,train
2020-01-24 11:00:00,337.4,329.5818188049506,334.04,train
2020-01-24 12:00:00,329.08,324.6379822051017,325.6,train
2020-01-24 13:00:00,326.01,315.79258875897904,324.58,train
2020-01-24 14:00:00,333.09,328.30088840098796,325.14,train
2020-01-24 15:00:00,334.68,327.934874209911,324.77,train
2020-01-24 16:00:00,338.67,335.1187786116924,327.44,train
2020-01-24 17:00:00,341.83,340.9079619629131,330.17,train
2020-01-24 18:00:00,344.43,342.9688636485707,330.44,train
2020-01-24 19:00:00,341.61,332.8679752628768,327.59,train
2020-01-24 20:00:00,343.43,328.99,328.99,train
2020-01-24 21:00:00,339.99,326.21,326.21,train
2020-01-24 22:00:00,336.25,332.95548885202277,323.93,train
2020-01-24 23:00:00,331.57,321.76005554728584,309.99,train
2020-01-25 00:00:00,324.19,323.89838931808447,315.0,train
2020-01-25 01:00:00,323.78,321.7477102239296,321.04,train
2020-01-25 02:00:00,321.22,308.38646019109694,295.96,train
2020-01-25 03:00:00,274.87,278.8170223135782,276.83,train
2020-01-25 04:00:00,276.83,269.737349038898,210.0,train
2020-01-25 05:00:00,298.57,288.0100736186581,273.73,train
2020-01-25 06:00:00,320.72,310.70564668639145,315.0,train
2020-01-25 07:00:00,321.97,311.9042646313786,324.87,train
2020-01-25 08:00:00,325.44,326.55460997963735,332.07,train
2020-01-25 09:00:00,327.36,327.57126217090047,336.64,train
2020-01-25 10:00:00,327.83,331.21224872642154,336.97,train
2020-01-25 11:00:00,328.24,330.2220688638669,337.4,train
2020-01-25 12:00:00,323.66,332.899102387747,329.08,train
2020-01-25 13:00:00,322.5,324.51101000990707,326.01,train
2020-01-25 14:00:00,321.32,325.76141427550164,333.09,train
2020-01-25 15:00:00,321.4,331.7424541328756,334.68,train
2020-01-25 16:00:00,324.61,336.04674509031054,338.67,train
2020-01-25 17:00:00,331.48,346.70900183491125,341.83,train
2020-01-25 18:00:00,336.98,351.7768954196988,344.43,train
2020-01-25 19:00:00,335.19,345.4999309983209,341.61,train
2020-01-25 20:00:00,331.53,343.43,343.43,train
2020-01-25 21:00:00,328.17,339.99,339.99,train
2020-01-25 22:00:00,325.41,337.8752163494933,336.25,train
2020-01-25 23:00:00,321.74,329.5512673356206,331.57,train
2020-01-26 00:00:00,326.9,327.6771166667543,324.19,train
2020-01-26 01:00:00,325.73,329.6710895673087,323.78,train
2020-01-26 02:00:00,322.76,316.6652418140055,321.22,train
2020-01-26 03:00:00,321.4,283.1875495699042,274.87,train
2020-01-26 04:00:00,320.33,273.2340792006661,276.83,train
2020-01-26 05:00:00,320.0,287.72694197395145,298.57,train
2020-01-26 06:00:00,320.71,313.07883120517073,320.72,train
2020-01-26 07:00:00,321.01,298.93682900514796,321.97,train
2020-01-26 08:00:00,249.99,279.26620764583294,325.44,train
2020-01-26 09:00:00,199.99,255.07516006044693,327.36,train
2020-01-26 10:00:00,308.36,290.112084772649,327.83,train
2020-01-26 11:00:00,311.12,309.7535845580663,328.24,train
2020-01-26 12:00:00,243.49,301.7139986686946,323.66,train
2020-01-26 13:00:00,260.0,300.57247466274805,322.5,train
2020-01-26 14:00:00,276.82,309.07256898459485,321.32,train
2020-01-26 15:00:00,300.0,302.5497119585914,321.4,train
2020-01-26 16:00:00,323.67,311.97749980723216,324.61,train
2020-01-26 17:00:00,330.0,317.6408308221176,331.48,train
2020-01-26 18:00:00,337.77,336.5341113741708,336.98,train
2020-01-26 19:00:00,337.98,336.34462583480206,335.19,train
2020-01-26 20:00:00,336.17,331.53,331.53,train
2020-01-26 21:00:00,332.75,328.17,328.17,train
2020-01-26 22:00:00,330.19,322.8359233149738,325.41,train
2020-01-26 23:00:00,327.25,320.75039911981276,321.74,train
2020-01-27 00:00:00,321.08,329.5891168891813,326.9,train
